status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic
228735667216_10155220467257217,b'A Spanish judge orders the detention of two Catalan pro-independence leaders accused of sedition.',b'Catalan separatists in Spanish custody',link,http://www.bbc.co.uk/news/world-europe-41646142?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 03:50:04,2707,388,296,1852,95,139,45,100,476,0,-0.2549707602339181,world,europe
228735667216_10155220299732217,"b'One rough sleeper who was offered a ticket said ""it was soul-destroying"".'","b""Councils buying homeless 'one-way train tickets'""",link,http://www.bbc.co.uk/news/uk-41501554?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 02:05:19,6785,629,666,3381,46,198,42,1354,1764,0,-0.44506462984723855,uk,
228735667216_10155220233617217,b'14 flood warnings have been issued.',b'Hurricane Ophelia: Scotland braces for more storm disruptions',link,http://www.bbc.co.uk/news/uk-41647852?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 01:16:37,2938,108,328,2200,28,374,2,333,1,0,-0.20596205962059622,uk,
228735667216_10155220171577217,"b""It's the end of the world as we know it.""","b""'Chipocalypse' as New Zealand potato shortage looms""",link,http://www.bbc.co.uk/news/world-asia-41633997?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-17 00:37:57,3830,875,592,2692,31,500,422,176,9,0,0.11775043936731107,world,asia
228735667216_10155220003912217,"b'""We may struggle with today\'s commute but remember how jeepney drivers struggle for their livelihood.""'",b'Jeepney drivers stage transport strike in the Philippines',link,http://www.bbc.co.uk/news/world-asia-41632035?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 23:01:34,1317,81,113,1223,31,28,15,13,7,0,0.13829787234042554,world,asia
228735667216_10155219940502217,"b'""Do we want to import NRA terminology and the poisonous policies of that in Australia?"" - Tim Fischer, a key figure behind Australia\'s strict gun laws.'","b""'Australia's strict gun control laws must be maintained'""",link,http://www.bbc.co.uk/news/world-australia-41646579?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 22:22:24,3999,212,154,3688,176,18,80,13,24,0,0.3520900321543408,world,australia
228735667216_10155219855027217,"b'Isnilon Hapilon was seen as IS\'s leader in southeast Asia, and was on the US ""most wanted"" list.'","b""Philippine army 'kills top IS Islamist'""",link,http://www.bbc.co.uk/news/world-asia-41632434?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 21:41:08,2467,99,141,2280,127,51,7,2,0,0,0.35294117647058826,world,asia
228735667216_10155219751892217,"b""Father Jerry Hammond has been to North Korea 52 times, helping to treat people suffering from tuberculosis. He says the new US travel restrictions won't stop him.""",b'US priest vows to defy North Korea travel ban',link,http://www.bbc.co.uk/news/world-us-canada-41571269?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 20:52:24,2683,168,124,2408,162,43,46,12,12,0,0.33454545454545453,world,us
228735667216_10155219420107217,"b""The crash is a first in the country's aviation history.""",b'Drone collides with commercial aeroplane in Canada',link,http://www.bbc.com/news/technology-41635518?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 18:39:28,5678,372,1034,3322,64,1256,51,239,746,0,-0.18463497453310695,technology,
228735667216_10155218859017217,"b'Daphne Caruana Galizia, who was a critic of the Maltese government, died in the attack.'",b'Malta blogger killed in car bomb attack',link,http://www.bbc.co.uk/news/world-europe-41637730?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 14:47:06,4719,243,465,2075,62,189,6,1783,603,1,-0.43816187594553707,world,europe
228735667216_10155218636722217,"b'Airlines British Airways, Flybe, easyJet say the smells are linked to weather conditions. #Ophelia'","b""'Smoke smell' forces flights to land""",link,http://www.bbc.co.uk/news/uk-england-41639386?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 13:11:48,2092,157,174,1759,47,264,7,10,4,1,0.06156156156156156,uk,england
228735667216_10155218441622217,"b'""We shouldn\'t feel afraid to speak out.""\nThe BBC\'s Rajini Vaidyanathan shares her #MeToo story of sexual harassment.'","b""'My #MeToo experience is sadly typical'""",link,http://www.bbc.co.uk/news/world-us-canada-41641264?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 12:14:03,5606,218,341,4575,204,28,24,725,50,0,-0.2652764306498545,world,us
228735667216_10155217986827217,b'Former Taliban prisoner Bowe Bergdahl has admitted desertion and misbehaviour before the enemy.',b'Bowe Bergdahl pleads guilty to desertion',link,http://www.bbc.com/news/world-us-canada-41642168?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 09:45:30,2436,214,131,2160,26,98,19,107,26,0,-0.15942028985507245,world,us
228735667216_10155217911022217,b'Me too.\n\nYou may have seen those two words on your timeline. Women and men are sharing personal stories to highlight the magnitude of sexual harassment.',"b""'MeToo' and the scale of sexual abuse""",link,http://www.bbc.co.uk/news/blogs-trending-41633857?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 09:13:00,17784,505,4231,14834,946,75,33,1800,96,0,-0.15542372881355931,blogs,trending
228735667216_10155217809017217,b'Two men and a woman have been killed as #Ophelia batters Ireland and parts of the UK.',b'Three killed as storm sweeps into Ireland',link,http://www.bbc.co.uk/news/uk-41627442?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 08:33:59,1856,100,451,1106,23,164,2,558,3,0,-0.35733333333333334,uk,
228735667216_10155217702177217,"b""Wondering what's causing the red sun and eerie light?""",b'Red sun phenomenon spotted in England',link,http://www.bbc.co.uk/news/uk-england-41635906?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 07:55:07,26421,3782,9051,23299,588,2424,62,41,7,0,0.09641255605381166,uk,england
228735667216_10155217614922217,"b""'We went to school the next day' - English cricketer talks about how his father ended his own life at the age of 46.""","b""Jonny Bairstow on impact of father's suicide""",link,http://www.bbc.co.uk/sport/cricket/41523011?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 07:10:04,1996,65,73,1549,52,12,2,379,2,0,-0.36577181208053694,,
228735667216_10155217575952217,"b'Pop star Ed Sheeran has broken his arm, putting his upcoming World tour dates in jeopardy.'",b'BBC Entertainment News',link,http://www.bbc.co.uk/news/entertainment-arts-41636692,2017-10-16 06:52:54,2480,546,3,1228,14,386,59,786,7,0,-0.28753993610223644,entertainment,arts
228735667216_10155217479172217,"b'The comedian, actor and writer was well-known for his work on British television.'",b'Comedian Sean Hughes dies aged 51',link,http://www.bbc.co.uk/news/entertainment-arts-41632761?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 06:15:13,19353,1252,5178,4738,81,2598,22,11896,18,0,-0.4040711597673623,entertainment,arts
228735667216_10155217424197217,"b'At least 27 people have died, as firefighters tackle nearly 150 blazes in Portugal.'",b'Death toll in Portugal wildfires soars',link,http://www.bbc.co.uk/news/world-europe-41634125?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 05:46:35,6725,207,1213,2305,24,618,5,3736,37,0,-0.4235294117647059,world,europe
228735667216_10155217224797217,"b""Her body was found near a farmer's electric fence.""",b'Man-eating tigress electrocuted in India',link,http://www.bbc.co.uk/news/world-asia-india-41632686?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 04:07:55,5328,208,128,2941,48,105,20,1540,674,0,-0.4495182237117721,world,asia
228735667216_10155217172262217,"b""What has China's epic growth meant for Chinese families?""",b'Fortunes of the Chinese family: In numbers',link,http://www.bbc.co.uk/news/world-asia-china-41424041?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 03:33:21,1264,72,107,1157,16,57,14,18,2,0,0.04672897196261682,world,asia
228735667216_10155217103972217,b'Follow live coverage as Hurricane #Ophelia approaches the British Isles.',b'Hurricane Ophelia: Latest updates',link,http://www.bbc.co.uk/news/live/uk-41633276?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 02:40:19,4739,306,957,3641,34,703,13,343,5,0,-0.13706739526411657,,
228735667216_10155217058102217,"b""By Game of Thrones wedding standards, we're sure this will be a positive one. \n\nCongratulations to Sansa Sophie Turner and Joe Jonas! \xf0\x9f\x91\x8f\n\nhttp://bbc.in/2yMjZfq""",b'BBC Entertainment News',link,http://www.bbc.co.uk/news/entertainment-arts-41630674,2017-10-16 01:59:42,7960,563,2,6899,462,430,81,68,20,0,0.21442035815268615,entertainment,arts
228735667216_10155217000592217,b'Conservative Sebastian Kurz declared political victory on Sunday.',"b""Austria set to elect world's youngest leader""",link,http://www.bbc.co.uk/news/world-europe-41627586?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 01:10:27,11404,551,899,9805,460,703,35,171,230,0,0.029393370856785492,world,europe
228735667216_10155216921297217,"b'The Met Office warns of ""potential danger to life"".'",b'Hurricane Ophelia: Warnings as storm heads to UK',link,http://www.bbc.co.uk/news/uk-41627442?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-16 00:09:17,1811,102,503,1280,24,319,4,183,1,0,-0.14689265536723164,uk,
228735667216_10155216848537217,"b'""You can\'t control the internet,"" is what people say. \n\nBut China says it can.'",b'This is how Chinese authorities censor your thoughts',link,http://www.bbc.co.uk/news/world-asia-china-41523073?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-15 23:10:33,5135,486,861,4107,36,281,457,113,141,0,0.11624513618677043,world,asia
228735667216_10155216781992217,"b'Religion plays a huge part in this ""bizarre"" case.'","b""India's top court will decide if this couple should stay married, or not""",link,http://www.bbc.co.uk/news/world-asia-india-41021373?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-15 22:24:40,3381,321,287,2778,29,207,50,77,240,0,-0.19734660033167495,world,asia
228735667216_10155216678987217,"b'""We were all pretty much saying goodbye to each other.""'","b'AirAsia plane plunges 20,000 feet in mid-air scare'",link,http://www.bbc.co.uk/news/world-australia-41631384?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-15 21:12:00,21310,1558,2194,13420,102,5755,83,1829,121,0,-0.11185044359949303,world,australia
228735667216_10155215524192217,"b'Supermarkets would also buy more produce from around the world to counter any rise in EU prices, a minister says.'","b""UK farmers will 'grow more food' if no Brexit deal""",link,http://www.bbc.co.uk/news/uk-politics-41627341?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-15 12:29:01,4082,611,244,3479,114,34,435,4,16,0,0.4386401326699834,uk,politics
228735667216_10155215375057217,"b'It is a ""major victory"" for victims\' families, a road safety charity says.'",b'Killer drivers to receive life sentences in UK law change',link,http://www.bbc.co.uk/news/uk-41627240?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-15 11:36:33,16426,503,1989,15028,761,530,24,50,33,0,0.2510729613733906,uk,
228735667216_10155215238422217,"b'Hollywood film producer Harvey Weinstein is accused of three more sexual assaults in London, the BBC understands.'",b'UK police investigate new Weinstein claims',link,http://www.bbc.co.uk/news/entertainment-arts-41629689?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-15 10:35:05,3072,527,194,2358,20,212,50,44,388,0,-0.2535014005602241,entertainment,arts
228735667216_10155214729792217,"b'The hurricane will be a storm with winds of up to 70mph when it hits the UK, exactly 30 years after the Great Storm of 1987.'",b'Fresh warnings as hurricane heads to UK',link,http://www.bbc.co.uk/news/uk-41627442?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-15 06:28:35,20563,2730,6959,11077,76,7122,93,2165,30,0,-0.10678895213999579,uk,
228735667216_10155214645762217,"b'Woody Allen tells the BBC he heard rumours but not ""these horror stories"" after a number of women accused Harvey Weinstein of assault.'","b""Woody Allen 'sad' for Harvey Weinstein""",link,http://www.bbc.co.uk/news/world-us-canada-41626750?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-15 05:28:30,6266,2251,660,3103,33,155,1136,53,1786,0,-0.1059121087575087,world,us
228735667216_10155214555017217,"b'The UK\'s largest doctors association says the recommendation is ""potentially intrusive and offensive.""'",b'NHS patients to be questioned about sexuality',link,http://www.bbc.co.uk/news/health-41625402?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-15 04:41:04,1827,311,130,1386,16,98,31,16,280,0,-0.282312925170068,health,
228735667216_10155214355087217,"b'The baby girls were born naturally in a remote village, to the astonishment of doctors, but faced a gruelling journey to get to their nearest hospital.'",b'Conjoined twins survive epic journey',link,http://www.bbc.co.uk/news/health-41607653?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-15 02:28:48,8189,174,387,6600,656,871,11,50,1,0,0.19383259911894274,health,
228735667216_10155213709892217,"b'""The era of wilful ignorance and shameful complicity in sexually predatory behaviour and workplace harassment in our industry is over.""'",b'Oscars board expels Harvey Weinstein',link,http://www.bbc.co.uk/news/world-us-canada-41623637,2017-10-14 19:42:46,10701,1058,632,9535,611,75,407,16,57,0,0.40523156089193824,world,us
228735667216_10155213323362217,b'124 million boys and girls are now considered too fat \xe2\x80\x94 but which countries have seen the largest increase in obesity rates?',"b""World's children rapidly turning obese""",link,http://www.bbc.co.uk/news/health-41550159?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-14 16:22:07,2986,221,443,2458,67,108,34,299,20,0,-0.20643939393939395,health,
228735667216_10155213021397217,"b'Shaheer Niazi is 17 and has won international recognition for his work on ""electric honeycomb"".'",b'Pakistani teen in scientific first',link,http://www.bbc.co.uk/news/world-asia-41548203?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-14 13:54:30,1773,88,171,1601,118,48,5,1,0,0,0.3546511627906977,world,asia
228735667216_10155212551542217,b'Hogwarts Express and the escape from the Scottish Highlands... \xe2\x9c\xa8',b'Hogwarts Express rescues stranded family',link,http://www.bbc.co.uk/news/uk-scotland-highlands-islands-41621266?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-14 10:46:33,19736,808,2397,17196,1864,593,75,5,1,2,0.3809055118110236,uk,scotland
228735667216_10155212502237217,"b'Steve Bannon has promised to be Donald Trump\'s ""wingman"" now that he\'s out of the White House - but what exactly does that mean?'",b'Steve Bannon plots to oust Republicans',link,http://www.bbc.co.uk/news/av/world-us-canada-41394223/steve-bannon-plots-to-oust-republicans-in-washington?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-14 10:24:38,1626,252,127,1335,34,28,102,10,117,0,0.015463917525773196,,
228735667216_10155212215632217,"b'A hallucinogen in magic mushrooms could help ""reboot"" people with depression. (But scientists warn people not to self-medicate.)'","b""Magic mushrooms 'reset' depressed brain""",link,http://www.bbc.co.uk/news/health-41608984?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-14 08:08:04,28508,2087,8635,24182,1293,2524,472,17,20,0,0.19972260748959778,health,
228735667216_10155212016187217,"b'Joshua Boyle says his Taliban captors raped his wife and killed his infant daughter, during their five-year Afghan kidnap ordeal.'","b'Taliban killed my baby, says freed hostage'",link,http://www.bbc.co.uk/news/world-us-canada-41620131?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-14 06:20:50,10121,1641,543,4499,53,195,52,3532,1790,0,-0.46398078975453577,world,us
228735667216_10155211920262217,"b'It\'s been called the world\'s ""most useless airport"", and it\'s about to receive its first commercial passenger flight.'",b'Flights to remote British island St Helena begin at last',link,http://www.bbc.co.uk/news/world-africa-41620003?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-14 05:17:31,10394,508,755,9634,208,429,110,9,4,0,0.20065789473684212,world,africa
228735667216_10155211760622217,"b'Only two penguin chicks survived in a colony of 36,000, after ice levels meant adults had to travel further for food.'","b""Penguins die in 'catastrophic' Antarctic breeding season""",link,http://www.bbc.co.uk/news/science-environment-41608722?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-14 04:11:43,19121,528,4739,3311,56,614,12,13519,1609,0,-0.476280834914611,science,environment
228735667216_10155211685317217,"b""Key US allies say they'll stand by the Iran nuclear deal which President Donald J. Trump has threatened to tear apart.""",b'Global powers defy US over Iran deal shift',link,http://www.bbc.co.uk/news/world-41618165?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-14 03:29:23,7443,843,713,6469,333,84,431,29,97,0,0.3275154004106776,world,
228735667216_10155210822657217,"b""A Canadian man left his common-law spouse after winning the lottery. \nNow she's taking him to court.""",b'Couple fights over $5m lotto jackpot',link,http://www.bbc.com/news/world-us-canada-41614460?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 18:44:16,3674,368,268,2572,52,185,818,36,11,0,0.3734119782214156,world,us
228735667216_10155210700012217,b'Avast ye! \xf0\x9f\x8f\xb4\xe2\x80\x8d\xe2\x98\xa0\xef\xb8\x8f',b'Icelandic Pirate Party MP forced to wear eyepatch \xe2\x80\x94 after accident',link,http://www.bbc.co.uk/news/blogs-news-from-elsewhere-41608341?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 17:46:12,2444,114,203,1853,99,34,448,6,3,1,0.4560067681895093,blogs,news
228735667216_10155210594667217,"b'Only two penguin chicks survived in a colony of 36,000, after ice levels meant adults had to travel further for food.'","b""Penguins die in 'catastrophic' Antarctic breeding season""",link,http://www.bbc.co.uk/news/science-environment-41608722?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 17:02:05,79760,2493,21629,10298,152,5229,51,61839,2190,1,-0.4594238576487864,science,environment
228735667216_10155210466647217,"b""Antibiotic resistance could make common medical procedures, like C-sections, too risky, England's chief medical officer warns.""","b""'We risk losing antibiotics as medicine'""",link,http://www.bbc.co.uk/news/av/uk-41606921/antibiotics-may-be-lost-through-overuse-says-chief-medical-officer?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 16:08:42,3553,193,1139,2584,54,384,2,497,31,1,-0.24303405572755418,,
228735667216_10155210316467217,b'A bare female nipple has never been shown on daytime UK television... until now.',"b""'First nipple' on daytime TV advert""",link,http://www.bbc.co.uk/news/uk-41611952?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 15:21:22,14575,1111,557,12945,527,243,778,27,54,1,0.37576687116564417,uk,
228735667216_10155210050332217,"b'A woman who racked up \xc2\xa324,500 in parking fines after ignoring notices has been declared bankrupt. \xf0\x9f\x85\xbf\xef\xb8\x8f'",b'Private parking tickets woman bankrupt',link,http://www.bbc.co.uk/news/uk-scotland-tayside-central-41608064?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 13:50:12,2697,507,257,1878,47,337,371,38,26,0,0.21611721611721613,uk,scotland
228735667216_10155209737722217,b'This will take your breath away.',"b""Screaming fan's lung collapses at One Direction gig""",link,http://www.bbc.co.uk/news/health-41613136?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 12:51:30,4872,810,274,3271,71,595,858,72,5,0,0.2660836976889444,health,
228735667216_10155209610357217,b'Donald J. Trump condemns Iran as a fanatical regime and refuses to sign off international nuclear deal.',b'Trump aims blow at Iran and nuclear deal',link,http://www.bbc.co.uk/news/world-us-canada-41613314?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 12:15:44,4004,887,323,2786,136,50,90,65,877,0,-0.2939244663382594,world,us
228735667216_10155209494292217,b'This is a bit rich.',b'Football club burglars had cheesecake fight',link,http://www.bbc.co.uk/news/uk-england-suffolk-41609231?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 11:32:28,1417,76,78,1253,28,23,103,6,4,0,0.36890243902439024,uk,england
228735667216_10155209398482217,"b'A man fired at a US mosque in retaliation for the Paris terror attacks.\nThen, filled with regret, he tried to make amends.'",b'He shot at a mosque - and his life changed',link,http://www.bbc.co.uk/news/av/world-us-canada-41601034/he-shot-at-a-mosque-and-his-life-changed?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 10:48:50,3413,184,468,3037,199,114,24,17,21,1,0.2473404255319149,,
228735667216_10155209314407217,b'These aerial photos show the huge scale of the destruction caused by the deadly wildfires in Northern California.',b'California wildfire destruction from above',link,http://www.bbc.co.uk/news/world-us-canada-41603474?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 10:19:24,4386,130,351,2407,18,374,5,1574,8,0,-0.3938858009095503,world,us
228735667216_10155209214562217,"b'Lawyers argued the religious school left girls ""unprepared for life in modern Britain"".'",b'UK Islamic school sex segregation unlawful',link,http://www.bbc.co.uk/news/uk-england-birmingham-41609861?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 09:39:25,6459,661,391,5701,312,82,274,32,58,0,0.32717678100263853,uk,england
228735667216_10155209038657217,"b'""When you got taken to the Savoy, you knew that Harvey was there.  Then I ended up in a situation with him.""\n\nLisa Rose was 22 when she worked for Harvey Weinstein in London. This is her story.'",b'What it was like to work for Harvey Weinstein',link,http://www.bbc.co.uk/news/uk-41602224?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 08:34:15,3256,216,188,2597,36,146,8,393,76,0,-0.3224582701062215,uk,
228735667216_10155208723037217,b'Rose McGowan also accused an Amazon Studios executive of ignoring her allegation.',b'Rose McGowan accuses Weinstein of rape',link,http://www.bbc.co.uk/news/entertainment-arts-41606140?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 06:30:56,5509,573,191,4600,63,316,55,161,314,0,-0.19636963696369636,entertainment,arts
228735667216_10155208666002217,"b""He's been up there for 17 hours, and counting.""",b'Security guard in supermarket roof protest',link,http://www.bbc.co.uk/news/uk-england-berkshire-41600332?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 05:55:10,4368,435,348,3383,81,302,526,58,18,0,0.26954314720812184,uk,england
228735667216_10155208596692217,"b'""Oh, you must love sex.""\n\n""No. I love heroin. There is no love of sex, working on the streets - it\'s always a last resort.""'","b""The UK city where sex work is banned, but hasn't stopped""",link,http://www.bbc.co.uk/news/magazine-41533411?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 05:20:43,2417,154,118,2055,23,47,18,261,13,0,-0.3218232044198895,magazine,
228735667216_10155208503392217,"b'One person may have collided with tandem skydivers in mid-air, police say.'",b'Three dead in Australia skydive incident',link,http://www.bbc.co.uk/news/world-australia-41607101?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 04:40:16,4570,793,310,2578,27,425,4,1528,7,1,-0.3772590361445783,world,australia
228735667216_10155208325377217,"b""Where's SpongeBob SquarePants when you need him? #Jellyfishing""","b""Strange 'jelly creatures' wash up in New Zealand""",link,http://www.bbc.co.uk/news/world-asia-41605330?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 03:17:19,1591,81,95,1432,19,96,37,7,0,0,0.1540880503144654,world,asia
228735667216_10155208069132217,b'(While refusing to discuss the matter with the British government.)',"b""EU 'to prepare for Brexit trade talks'""",link,http://www.bbc.co.uk/news/uk-politics-41604675?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 00:59:29,1485,229,72,1324,12,37,97,4,11,0,0.2919254658385093,uk,politics
228735667216_10155208003702217,"b'Human remains, clothes and a walking stick were found near a creek.'",b'Crocodile attack suspected in search for missing Australia dementia patient',link,http://www.bbc.co.uk/news/world-australia-41590621?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-13 00:25:44,5433,150,201,3868,24,357,13,1157,14,0,-0.3623003194888179,world,australia
228735667216_10155207914607217,"b""Not since Chairman Mao has China's dream rested so heavily on one man: Xi Jinping.""",b'Xi Jinping: The man who controls 1.4 billion lives',link,http://www.bbc.co.uk/news/resources/idt-sh/Thoughts_Chairman_Xi?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 23:21:31,1656,128,163,1547,40,26,35,3,5,0,0.3073394495412844,,
228735667216_10155207725207217,"b'Cambodia says Kingsman: The Golden Circle portrays the kingdom as ""a place where terrorists stay and make trouble for the world"".\n\nFilm executives called the ban ""childish"".'",b'BBC Entertainment News',link,http://www.bbc.co.uk/news/world-asia-41595379,2017-10-12 21:48:35,1049,118,0,756,13,60,215,3,2,0,0.38054607508532423,world,asia
228735667216_10155207692742217,"b""Rody Duterte's latest verbal attack.""","b'Duterte launches fiery attack against EU, threatens to expel envoys'",link,http://www.bbc.co.uk/news/world-asia-41600434?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 21:31:37,2140,400,119,1692,123,30,228,13,54,0,0.3169642857142857,world,asia
228735667216_10155207647562217,"b'""We aren\'t even close to being out of this emergency.""'","b""California wildfires: Death toll climbs, 'conditions will worsen'""",link,http://www.bbc.co.uk/news/world-us-canada-41604743?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 21:02:59,6194,129,573,2707,17,304,6,3140,20,0,-0.4498135933467164,world,us
228735667216_10155207474242217,"b'Hyewon Kim, asked a stranger to take her picture, but as she jumped in the air for the photo she lost her footing and fell 200ft (60m).'","b""Student fell off cliff 'posing for photo'""",link,http://www.bbc.co.uk/news/uk-england-sussex-41598003?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 20:00:56,10575,1006,718,4873,45,1663,275,3684,35,0,-0.29805331462644685,uk,england
228735667216_10155207424737217,"b'The questionnaire singled-out Muslim refugees by asking for their opinion on the Taliban, religious head coverings and gender equality.'","b""Canada drops migrant 'hijab' questionnaire""",link,http://www.bbc.com/news/world-us-canada-41603736?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 19:30:12,1701,172,77,1484,65,65,33,10,44,0,0.10138248847926268,world,us
